video_id,label,frames,label_id,shape,format,id
57439.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
57443.0,Pulling Two Fingers In,37,4.0,"(100, 132)",JPEG,
57444.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
57453.0,Shaking Hand,37,9.0,"(100, 132)",JPEG,
57455.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
57456.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
57457.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
57459.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
57460.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
57461.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
57462.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
57465.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
57468.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
57471.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
57475.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
57476.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
57478.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
57480.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
57481.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
57493.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
57495.0,Doing other things,37,0.0,"(100, 176)",JPEG,
57500.0,Swiping Down,37,15.0,"(100, 132)",JPEG,
57506.0,Shaking Hand,37,9.0,"(100, 132)",JPEG,
57516.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
57517.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
57519.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
57520.0,Doing other things,37,0.0,"(100, 176)",JPEG,
57524.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
57525.0,Pulling Two Fingers In,37,4.0,"(100, 132)",JPEG,
57528.0,Stop Sign,37,14.0,"(100, 100)",JPEG,
57529.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
57533.0,Doing other things,37,0.0,"(100, 176)",JPEG,
57535.0,Thumb Up,37,20.0,"(100, 132)",JPEG,
57537.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
57543.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
57547.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
57549.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
57563.0,Doing other things,37,0.0,"(100, 132)",JPEG,
57564.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
57568.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
57569.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
57570.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
57574.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
57576.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
57577.0,No gesture,37,2.0,"(100, 176)",JPEG,
57582.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
57584.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
57586.0,Swiping Left,37,16.0,"(100, 132)",JPEG,
57591.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
57592.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
57594.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
57596.0,Pushing Hand Away,37,5.0,"(100, 132)",JPEG,
57599.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
57600.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
57603.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
57605.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
57611.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
57612.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
57617.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
57620.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
57623.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
57627.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
57636.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
57637.0,Doing other things,37,0.0,"(100, 176)",JPEG,
57639.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
57643.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
57645.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
57646.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
57648.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
57654.0,Rolling Hand Backward,37,7.0,"(100, 132)",JPEG,
57656.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
57657.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
57658.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
57659.0,Doing other things,37,0.0,"(100, 176)",JPEG,
57660.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
57663.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
57667.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
57670.0,Doing other things,37,0.0,"(100, 176)",JPEG,
57671.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
57673.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
57675.0,Doing other things,37,0.0,"(100, 176)",JPEG,
57676.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
57680.0,Doing other things,37,0.0,"(100, 176)",JPEG,
57681.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
57683.0,Pulling Two Fingers In,37,4.0,"(100, 132)",JPEG,
57685.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
57686.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
57690.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
57691.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
57692.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
57693.0,Thumb Up,37,20.0,"(100, 132)",JPEG,
57698.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
57700.0,Rolling Hand Backward,37,7.0,"(100, 132)",JPEG,
57704.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
57712.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
57713.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
57718.0,Doing other things,37,0.0,"(100, 176)",JPEG,
57720.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
57722.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
57724.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
57725.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
57730.0,Sliding Two Fingers Down,37,10.0,"(100, 132)",JPEG,
57731.0,Doing other things,37,0.0,"(100, 176)",JPEG,
57733.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
57736.0,Doing other things,37,0.0,"(100, 176)",JPEG,
57737.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
57738.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
57755.0,Thumb Down,37,19.0,"(100, 132)",JPEG,
57765.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
57766.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
57767.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
57769.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
57772.0,Doing other things,37,0.0,"(100, 176)",JPEG,
57776.0,Doing other things,37,0.0,"(100, 176)",JPEG,
57778.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
57784.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
57785.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
57796.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
57799.0,Shaking Hand,37,9.0,"(100, 132)",JPEG,
57800.0,Doing other things,37,0.0,"(100, 176)",JPEG,
57804.0,Sliding Two Fingers Left,37,11.0,"(100, 132)",JPEG,
57806.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
57812.0,Doing other things,37,0.0,"(100, 176)",JPEG,
57814.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
57815.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
57816.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
57827.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
57829.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
57831.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
57832.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
57834.0,Doing other things,37,0.0,"(100, 132)",JPEG,
57836.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
57842.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
57847.0,Pushing Hand Away,37,5.0,"(100, 132)",JPEG,
57848.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
57854.0,Shaking Hand,37,9.0,"(100, 132)",JPEG,
57858.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
57859.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
57860.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
57861.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
57869.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
57873.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
57878.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
57882.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
57883.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
57885.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
57889.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
57892.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
57897.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
57899.0,Doing other things,37,0.0,"(100, 132)",JPEG,
57900.0,No gesture,37,2.0,"(100, 176)",JPEG,
57904.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
57910.0,Doing other things,37,0.0,"(100, 176)",JPEG,
57911.0,Drumming Fingers,37,1.0,"(100, 132)",JPEG,
57913.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
57916.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
57917.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
57924.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
57926.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
57927.0,Zooming Out With Two Fingers,37,26.0,"(100, 132)",JPEG,
57928.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
57929.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
57936.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
57937.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
57939.0,No gesture,37,2.0,"(100, 176)",JPEG,
57942.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
57949.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
57950.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
57952.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
57960.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
57962.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
57966.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
57968.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
57977.0,Sliding Two Fingers Left,37,11.0,"(100, 132)",JPEG,
57981.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
57982.0,No gesture,37,2.0,"(100, 176)",JPEG,
57984.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
57989.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
57990.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
57991.0,Doing other things,37,0.0,"(100, 132)",JPEG,
57992.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
57994.0,Zooming In With Two Fingers,37,24.0,"(100, 132)",JPEG,
57995.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
57998.0,No gesture,37,2.0,"(100, 176)",JPEG,
58002.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
58006.0,Pushing Hand Away,37,5.0,"(100, 132)",JPEG,
58012.0,Doing other things,37,0.0,"(100, 176)",JPEG,
58015.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
58016.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
58017.0,Doing other things,37,0.0,"(100, 132)",JPEG,
58018.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
58024.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
58032.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
58035.0,Sliding Two Fingers Left,37,11.0,"(100, 132)",JPEG,
58036.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
58038.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
58039.0,Doing other things,37,0.0,"(100, 176)",JPEG,
58041.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
58043.0,Doing other things,37,0.0,"(100, 132)",JPEG,
58047.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
58053.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
58054.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
58061.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
58062.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
58064.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
58066.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
58070.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
58071.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
58072.0,Doing other things,37,0.0,"(100, 132)",JPEG,
58073.0,Doing other things,37,0.0,"(100, 176)",JPEG,
58077.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
58078.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
58079.0,Sliding Two Fingers Up,37,13.0,"(100, 132)",JPEG,
58084.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
58085.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
58088.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
58091.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
58093.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
58096.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
58097.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
58098.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
58100.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
58102.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
58103.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
58104.0,Doing other things,37,0.0,"(100, 176)",JPEG,
58105.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
58108.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
58110.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
58112.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
58116.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
58117.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
58121.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
58127.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
58128.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
58131.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
58141.0,Rolling Hand Backward,37,7.0,"(100, 132)",JPEG,
58142.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
58147.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
58148.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
58152.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
58158.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
58161.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
58164.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
58165.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
58177.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
58179.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
58180.0,Doing other things,37,0.0,"(100, 176)",JPEG,
58185.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
58196.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
58203.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
58204.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
58206.0,Thumb Up,37,20.0,"(100, 132)",JPEG,
58207.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
58209.0,No gesture,37,2.0,"(100, 176)",JPEG,
58210.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
58213.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
58214.0,Doing other things,37,0.0,"(100, 132)",JPEG,
58217.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
58218.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
58225.0,Stop Sign,37,14.0,"(100, 132)",JPEG,
58233.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
58235.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
58237.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
58242.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
58244.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
58245.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
58247.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
58248.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
58249.0,Swiping Left,37,16.0,"(100, 132)",JPEG,
58251.0,Swiping Left,37,16.0,"(100, 176)",JPEG,
58253.0,Pushing Hand Away,37,5.0,"(100, 132)",JPEG,
58255.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
58262.0,Doing other things,37,0.0,"(100, 176)",JPEG,
58264.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
58266.0,Sliding Two Fingers Down,37,10.0,"(100, 132)",JPEG,
58267.0,Pushing Two Fingers Away,37,6.0,"(100, 132)",JPEG,
58268.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
58272.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
58277.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
58278.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
58281.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
58282.0,Sliding Two Fingers Left,37,11.0,"(100, 176)",JPEG,
58283.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
58285.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
58288.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
58289.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
58292.0,Shaking Hand,37,9.0,"(100, 176)",JPEG,
58295.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
58297.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
58302.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
58305.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
58306.0,Doing other things,37,0.0,"(100, 176)",JPEG,
58310.0,Sliding Two Fingers Up,37,13.0,"(100, 132)",JPEG,
58311.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
58313.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
58314.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
58315.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
58319.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
58320.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
58321.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
58323.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
58326.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
58327.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
58328.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
58333.0,Doing other things,37,0.0,"(100, 176)",JPEG,
58334.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
58348.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
58350.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
58355.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
58358.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
58362.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
58369.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
58372.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
58374.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
58375.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
58382.0,Swiping Right,37,17.0,"(100, 132)",JPEG,
58386.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
58398.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
58402.0,Doing other things,37,0.0,"(100, 132)",JPEG,
58407.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
58408.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
58409.0,Turning Hand Clockwise,37,21.0,"(100, 132)",JPEG,
58410.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
58411.0,Doing other things,37,0.0,"(100, 176)",JPEG,
58412.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
58414.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
58421.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
58426.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
58427.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
58429.0,Zooming Out With Two Fingers,37,26.0,"(100, 132)",JPEG,
58431.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
58432.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
58437.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
58438.0,Doing other things,37,0.0,"(100, 132)",JPEG,
58441.0,No gesture,37,2.0,"(100, 176)",JPEG,
58445.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
58447.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
58458.0,No gesture,37,2.0,"(100, 132)",JPEG,
58460.0,Rolling Hand Forward,37,8.0,"(100, 132)",JPEG,
58461.0,No gesture,37,2.0,"(100, 176)",JPEG,
58463.0,Zooming Out With Two Fingers,37,26.0,"(100, 132)",JPEG,
58464.0,Pushing Two Fingers Away,37,6.0,"(100, 132)",JPEG,
58465.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
58467.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
58468.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
58471.0,Sliding Two Fingers Down,37,10.0,"(100, 132)",JPEG,
58474.0,Zooming Out With Full Hand,37,25.0,"(100, 176)",JPEG,
58475.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
58476.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
58479.0,No gesture,37,2.0,"(100, 176)",JPEG,
58481.0,Pulling Two Fingers In,37,4.0,"(100, 176)",JPEG,
58482.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
58484.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
58489.0,Pulling Hand In,37,3.0,"(100, 176)",JPEG,
58491.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
58501.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
58503.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
58504.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
58505.0,Pushing Two Fingers Away,37,6.0,"(100, 176)",JPEG,
58506.0,Doing other things,37,0.0,"(100, 176)",JPEG,
58512.0,Doing other things,37,0.0,"(100, 176)",JPEG,
58513.0,Zooming Out With Two Fingers,37,26.0,"(100, 176)",JPEG,
58514.0,No gesture,37,2.0,"(100, 176)",JPEG,
58516.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
58517.0,Thumb Down,37,19.0,"(100, 176)",JPEG,
58518.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
58520.0,Swiping Down,37,15.0,"(100, 176)",JPEG,
58523.0,Drumming Fingers,37,1.0,"(100, 176)",JPEG,
58527.0,Rolling Hand Backward,37,7.0,"(100, 176)",JPEG,
58529.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
58530.0,Turning Hand Clockwise,37,21.0,"(100, 132)",JPEG,
58539.0,Sliding Two Fingers Right,37,12.0,"(100, 176)",JPEG,
58541.0,Sliding Two Fingers Left,37,11.0,"(100, 132)",JPEG,
58542.0,Doing other things,37,0.0,"(100, 176)",JPEG,
58546.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
58547.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
58549.0,Thumb Down,37,19.0,"(100, 132)",JPEG,
58550.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
58551.0,Doing other things,37,0.0,"(100, 176)",JPEG,
58552.0,Turning Hand Counterclockwise,37,22.0,"(100, 176)",JPEG,
58557.0,No gesture,37,2.0,"(100, 176)",JPEG,
58560.0,Zooming In With Full Hand,37,23.0,"(100, 176)",JPEG,
58563.0,Thumb Up,37,20.0,"(100, 176)",JPEG,
58565.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
58566.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
58568.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
58569.0,Turning Hand Clockwise,37,21.0,"(100, 176)",JPEG,
58572.0,Stop Sign,37,14.0,"(100, 176)",JPEG,
58595.0,Thumb Up,37,20.0,"(100, 132)",JPEG,
58596.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
58600.0,No gesture,37,2.0,"(100, 176)",JPEG,
58601.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
58603.0,Rolling Hand Forward,37,8.0,"(100, 176)",JPEG,
58606.0,Swiping Right,37,17.0,"(100, 176)",JPEG,
58607.0,Swiping Up,37,18.0,"(100, 176)",JPEG,
58612.0,Zooming In With Two Fingers,37,24.0,"(100, 176)",JPEG,
58615.0,Sliding Two Fingers Down,37,10.0,"(100, 176)",JPEG,
58618.0,Sliding Two Fingers Up,37,13.0,"(100, 176)",JPEG,
58621.0,Doing other things,37,0.0,"(100, 176)",JPEG,
58629.0,Pushing Hand Away,37,5.0,"(100, 176)",JPEG,
